gender, Category, product_name,link, product_images,price,description
hombre, polo, BANDANA PRINT SHIRT,https://www.zara.com/in/en/bandana-print-shirt-p05591579.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/5591/579/400/2/w/448/5591579400_1_1_1.jpg?ts=1691507790178': 'Image 0 of BANDANA PRINT SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/5591/579/400/2/w/448/5591579400_2_1_1.jpg?ts=1691507789586': 'Image 1 of BANDANA PRINT SHIRT from Zara'}]","₹ 3,290.00",Relaxed fit shirt in cotton fabric. Camp collar and short sleeves. Split hem. Button-up front.
hombre, polo, PALM TREE PRINT SHIRT,https://www.zara.com/in/en/palm-tree-print-shirt-p05993597.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/5993/597/251/2/w/448/5993597251_1_1_1.jpg?ts=1691142188704': 'Image 0 of PALM TREE PRINT SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/5993/597/251/2/w/448/5993597251_2_1_1.jpg?ts=1691142187722': 'Image 1 of PALM TREE PRINT SHIRT from Zara'}]","₹ 3,290.00",Relaxed fit shirt. Camp collar and short sleeves. Button-up front.
hombre, polo, ABSTRACT PRINT TEXTURED SHIRT,https://www.zara.com/in/en/abstract-print-textured-shirt-p06085377.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/6085/377/330/2/w/448/6085377330_1_1_1.jpg?ts=1691483158225': 'Image 0 of ABSTRACT PRINT TEXTURED SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/6085/377/330/2/w/448/6085377330_2_1_1.jpg?ts=1691483159938': 'Image 1 of ABSTRACT PRINT TEXTURED SHIRT from Zara'}]","₹ 3,290.00",Relaxed fit short sleeve shirt with a camp collar. Chest patch pocket. Button-up front.
hombre, polo, LEAF PRINT SHIRT,https://www.zara.com/in/en/leaf-print-shirt-p05916400.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/5916/400/711/2/w/448/5916400711_1_1_1.jpg?ts=1691680455371': 'Image 0 of LEAF PRINT SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/5916/400/711/2/w/448/5916400711_2_1_1.jpg?ts=1691680455418': 'Image 1 of LEAF PRINT SHIRT from Zara'}]","₹ 3,290.00",Relaxed fit shirt with a camp collar and short sleeves. Split hem and a button-up front.
hombre, polo, VISCOSE - LINEN SHIRT,https://www.zara.com/in/en/viscose---linen-shirt-p04570410.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/4570/410/800/2/w/448/4570410800_1_1_1.jpg?ts=1688116611763': 'Image 0 of VISCOSE - LINEN SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/4570/410/800/2/w/448/4570410800_2_1_1.jpg?ts=1688116612142': 'Image 1 of VISCOSE - LINEN SHIRT from Zara'}]","₹ 3,290.00","Relaxed fit shirt made of a viscose and cotton blend. Featuring a camp collar, short sleeves, a split hem and a button-up front."
hombre, polo, ABSTRACT PRINT SHIRT,https://www.zara.com/in/en/abstract-print-shirt-p05738400.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/5738/400/500/2/w/448/5738400500_1_1_1.jpg?ts=1690360445535': 'Image 0 of ABSTRACT PRINT SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/5738/400/500/2/w/448/5738400500_2_1_1.jpg?ts=1690360447135': 'Image 1 of ABSTRACT PRINT SHIRT from Zara'}]","₹ 3,290.00",Relaxed fit shirt made of a viscose and linen blend. Camp collar and short sleeves. Chest flap pocket. Button-up front.
hombre, polo, VISCOSE - LINEN SHIRT,https://www.zara.com/in/en/viscose---linen-shirt-p05679101.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/5679/101/400/2/w/448/5679101400_1_1_1.jpg?ts=1686233133881': 'Image 0 of VISCOSE - LINEN SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/5679/101/400/2/w/448/5679101400_2_1_1.jpg?ts=1686233134190': 'Image 1 of VISCOSE - LINEN SHIRT from Zara'}]","₹ 3,290.00",Relaxed fit bowling shirt made of a linen and viscose blend. Featuring short sleeves and a button-up front.
hombre, polo, ABSTRACT PRINT SHIRT,https://www.zara.com/in/en/abstract-print-shirt-p07545105.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/7545/105/021/2/w/448/7545105021_1_1_1.jpg?ts=1691072087403': 'Image 0 of ABSTRACT PRINT SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/7545/105/021/2/w/448/7545105021_2_1_1.jpg?ts=1691072088112': 'Image 1 of ABSTRACT PRINT SHIRT from Zara'}]","₹ 3,290.00",Relaxed fit shirt made of a modal blend fabric. Camp collar and short sleeves. Chest patch pocket. Button-up front.
hombre, polo, GEOMETRIC JACQUARD KNIT SHIRT,https://www.zara.com/in/en/geometric-jacquard-knit-shirt-p00794304.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/0794/304/620/2/w/448/0794304620_1_1_1.jpg?ts=1688556016083': 'Image 0 of GEOMETRIC JACQUARD KNIT SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/0794/304/620/2/w/448/0794304620_2_1_1.jpg?ts=1688556016071': 'Image 1 of GEOMETRIC JACQUARD KNIT SHIRT from Zara'}]","₹ 3,290.00",Relaxed fit knit shirt. Camp collar and short sleeves. Button-up front.
hombre, polo, ABSTRACT PRINT SHIRT,https://www.zara.com/in/en/abstract-print-shirt-p07545112.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/7545/112/020/2/w/448/7545112020_1_1_1.jpg?ts=1692360154807': 'Image 0 of ABSTRACT PRINT SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/7545/112/020/2/w/448/7545112020_2_1_1.jpg?ts=1692360154652': 'Image 1 of ABSTRACT PRINT SHIRT from Zara'}]","₹ 3,290.00",Relaxed fit shirt made of a viscose blend fabric. Camp collar and short sleeves. Chest patch pocket. Button-up front.
hombre, polo, GEOMETRIC PRINT SHIRT,https://www.zara.com/in/en/geometric-print-shirt-p07545340.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/7545/340/707/2/w/448/7545340707_1_1_1.jpg?ts=1689319989921': 'Image 0 of GEOMETRIC PRINT SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/7545/340/707/2/w/448/7545340707_2_1_1.jpg?ts=1689319990902': 'Image 1 of GEOMETRIC PRINT SHIRT from Zara'}]","₹ 3,290.00",Relaxed fit shirt made of a viscose fabric. Camp collar and short sleeves. Button-up front.
hombre, polo, ABSTRACT PRINT SHIRT,https://www.zara.com/in/en/abstract-print-shirt-p07545341.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/7545/341/400/2/w/448/7545341400_1_1_1.jpg?ts=1685086116739': 'Image 0 of ABSTRACT PRINT SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/7545/341/400/2/w/448/7545341400_2_1_1.jpg?ts=1685086116291': 'Image 1 of ABSTRACT PRINT SHIRT from Zara'}]","₹ 3,290.00",Relaxed fit shirt made of a viscose blend fabric. Camp collar. Short sleeves. Button-up front.
hombre, polo, SHIRT,https://www.zara.com/in/en/shirt-p03268306.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/3268/306/707/2/w/448/3268306707_1_1_1.jpg?ts=1692174425473': 'Image 0 of SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/3268/306/707/2/w/448/3268306707_2_1_1.jpg?ts=1692174478266': 'Image 1 of SHIRT from Zara'}]","₹ 3,990.00","Relaxed fit shirt made of flowing fabric with a modal blend. Featuring a camp collar, long sleeves and buttoned cuffs.  Side vents at the hem. Button fastening at the front."
hombre, polo, VISCOSE/LINEN BLEND SHIRT,https://www.zara.com/in/en/viscose-linen-blend-shirt-p05912161.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/5912/161/802/2/w/448/5912161802_1_1_1.jpg?ts=1691680453953': 'Image 0 of VISCOSE/LINEN BLEND SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/5912/161/802/2/w/448/5912161802_2_1_1.jpg?ts=1691680456311': 'Image 1 of VISCOSE/LINEN BLEND SHIRT from Zara'}]","₹ 3,290.00","Relaxed fit shirt in a linen and viscose blend. Featuring a lapel collar, long sleeves with buttoned cuffs and a button-up front."
hombre, polo, VISCOSE/LINEN BLEND SHIRT,https://www.zara.com/in/en/viscose-linen-blend-shirt-p01182034.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/1182/034/505/2/w/448/1182034505_1_1_1.jpg?ts=1688729074072': 'Image 0 of VISCOSE/LINEN BLEND SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/1182/034/505/2/w/448/1182034505_2_1_1.jpg?ts=1688729072804': 'Image 1 of VISCOSE/LINEN BLEND SHIRT from Zara'}]","₹ 3,290.00",Relaxed-fit shirt made of a linen and viscose blend. Camp collar and short sleeves. Back patch pocket. Side vents at the hem. Button-up front.
hombre, polo, COTTON SHIRT,https://www.zara.com/in/en/cotton-shirt-p07545275.html,"[{'https://static.zara.net/photos///2023/V/0/2/p/7545/275/712/2/w/448/7545275712_1_1_1.jpg?ts=1678983432463': 'Image 0 of COTTON SHIRT from Zara'}, {'https://static.zara.net/photos///2023/V/0/2/p/7545/275/712/2/w/448/7545275712_2_1_1.jpg?ts=1678983426981': 'Image 1 of COTTON SHIRT from Zara'}]","₹ 3,290.00",Relaxed fit collared shirt made of a cotton fabric. Short sleeves. Side vents at the hem. Button-up front.
hombre, polo, TEXTURED LINEN - COTTON SHIRT,https://www.zara.com/in/en/textured-linen---cotton-shirt-p07545375.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/7545/375/712/2/w/448/7545375712_1_1_1.jpg?ts=1690360447063': 'Image 0 of TEXTURED LINEN - COTTON SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/7545/375/712/2/w/448/7545375712_2_1_1.jpg?ts=1690360448193': 'Image 1 of TEXTURED LINEN - COTTON SHIRT from Zara'}]","₹ 3,290.00","Relaxed fit shirt made of a linen and cotton blend. Featuring a lapel collar, short sleeves, a chest patch pocket, an asymmetric hem with side vents and a button-up front."
hombre, polo, 100% LINEN SHIRT,https://www.zara.com/in/en/100-linen-shirt-p06359387.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/6359/387/250/2/w/448/6359387250_1_1_1.jpg?ts=1692778805396': 'Image 0 of 100% LINEN SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/6359/387/250/2/w/448/6359387250_2_1_1.jpg?ts=1692778805737': 'Image 1 of 100% LINEN SHIRT from Zara'}]","₹ 3,990.00",Regular-fit shirt made of lightweight linen fabric. Spread collar and long sleeves with buttoned cuffs. Button-up front.
hombre, polo, TEXTURED SHIRT,https://www.zara.com/in/en/textured-shirt-p04087330.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/4087/330/712/2/w/448/4087330712_1_1_1.jpg?ts=1692780184926': 'Image 0 of TEXTURED SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/4087/330/712/2/w/448/4087330712_2_1_1.jpg?ts=1692780185035': 'Image 1 of TEXTURED SHIRT from Zara'}]","₹ 3,290.00",Relaxed fit shirt with a camp collar and short sleeves. Ribbed trim at the hem and a button-up front.
hombre, polo, POINTELLE TEXTURED SHIRT,https://www.zara.com/in/en/pointelle-textured-shirt-p06462316.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/6462/316/800/2/w/448/6462316800_1_1_1.jpg?ts=1690962644895': 'Image 0 of POINTELLE TEXTURED SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/6462/316/800/2/w/448/6462316800_2_1_1.jpg?ts=1690962647220': 'Image 1 of POINTELLE TEXTURED SHIRT from Zara'}]","₹ 3,290.00",Relaxed fit shirt made of open textured fabric. Camp collar and short sleeves. Button-up front.
hombre, polo, TEXTURED TWILL SHIRT,https://www.zara.com/in/en/textured-twill-shirt-p02688103.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/2688/103/401/2/w/448/2688103401_1_1_1.jpg?ts=1691564335723': 'Image 0 of TEXTURED TWILL SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/2688/103/401/2/w/448/2688103401_2_1_1.jpg?ts=1691564335621': 'Image 1 of TEXTURED TWILL SHIRT from Zara'}]","₹ 3,290.00",Regular fit shirt with a button-down lapel collar and long sleeves with buttoned cuffs. Button-up front.
hombre, polo, TEXTURED TWILL SHIRT,https://www.zara.com/in/en/textured-twill-shirt-p05588866.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/5588/866/250/2/w/448/5588866250_1_1_1.jpg?ts=1690443910697': 'Image 0 of TEXTURED TWILL SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/5588/866/250/2/w/448/5588866250_2_1_1.jpg?ts=1690443911334': 'Image 1 of TEXTURED TWILL SHIRT from Zara'}]","₹ 3,290.00",Regular fit spread collar shirt featuring long sleeves with buttoned cuffs. Button-up front.
hombre, polo, TEXTURED TWILL SHIRT,https://www.zara.com/in/en/textured-twill-shirt-p05588867.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/5588/867/250/2/w/448/5588867250_1_1_1.jpg?ts=1690361340730': 'Image 0 of TEXTURED TWILL SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/5588/867/250/2/w/448/5588867250_2_1_1.jpg?ts=1690361340928': 'Image 1 of TEXTURED TWILL SHIRT from Zara'}]","₹ 3,290.00",Regular-fit shirt with an open spread collar and long sleeves with buttoned cuffs. Button-up front.
hombre, polo, STRIPED FLOWING SHIRT,https://www.zara.com/in/en/striped-flowing-shirt-p07545322.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/7545/322/064/2/w/0/7545322064_1_1_1.jpg?ts=1692951288725': 'Image 0 of STRIPED FLOWING SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/7545/322/064/2/w/0/7545322064_2_1_1.jpg?ts=1692951290352': 'Image 1 of STRIPED FLOWING SHIRT from Zara'}]","₹ 3,990.00",Relaxed fit shirt in a modal blend. Spread collar and long sleeves with buttoned cuffs. Button-up front.
hombre, polo, TEXTURED SHIRT,https://www.zara.com/in/en/textured-shirt-p03665304.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/3665/304/251/2/w/0/3665304251_1_1_1.jpg?ts=1691486095272': 'Image 0 of TEXTURED SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/3665/304/251/2/w/448/3665304251_2_1_1.jpg?ts=1691486096337': 'Image 1 of TEXTURED SHIRT from Zara'}]","₹ 4,990.00",Regular fit collared shirt made of textured fabric. Long sleeves with buttoned cuffs. Hem with side vents. Button-up front.
hombre, polo, LYOCELL - LINEN SHIRT,https://www.zara.com/in/en/lyocell---linen-shirt-p05593532.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/5593/532/800/2/w/448/5593532800_1_1_1.jpg?ts=1692956952935': 'Image 0 of LYOCELL - LINEN SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/5593/532/800/2/w/448/5593532800_2_1_1.jpg?ts=1692956952847': 'Image 1 of LYOCELL - LINEN SHIRT from Zara'}]","₹ 3,990.00",Relaxed fit shirt. Spread collar and short sleeves. Chest patch pockets with flap. Button-up front hidden by a placket.
hombre, polo, LYOCELL SHIRT WITH POCKETS,https://www.zara.com/in/en/lyocell-shirt-with-pockets-p00775310.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/0775/310/251/2/w/448/0775310251_1_1_1.jpg?ts=1690809984042': 'Image 0 of LYOCELL SHIRT WITH POCKETS from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/0775/310/251/2/w/448/0775310251_2_1_1.jpg?ts=1690809987713': 'Image 1 of LYOCELL SHIRT WITH POCKETS from Zara'}]","₹ 3,290.00",Relaxed-fit shirt made of lyocell fabric. Spread collar and short sleeves. Flap patch pockets on the chest. Button-up front.
hombre, polo, UTILITY SHIRT WITH POCKETS,https://www.zara.com/in/en/utility-shirt-with-pockets-p06085380.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/6085/380/431/2/w/0/6085380431_1_1_1.jpg?ts=1688116613687': 'Image 0 of UTILITY SHIRT WITH POCKETS from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/6085/380/431/2/w/448/6085380431_2_1_1.jpg?ts=1688116613660': 'Image 1 of UTILITY SHIRT WITH POCKETS from Zara'}]","₹ 3,990.00",Relaxed fit shirt made of cotton. Lapel collar and short sleeves. Patch pockets with flaps on the front. Asymmetric hem with side vents. Button-up front.
hombre, polo, LYOCELL SHIRT,https://www.zara.com/in/en/lyocell-shirt-p04432508.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/4432/508/710/2/w/448/4432508710_1_1_1.jpg?ts=1690381424739': 'Image 0 of LYOCELL SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/4432/508/710/2/w/448/4432508710_2_1_1.jpg?ts=1690380556333': 'Image 1 of LYOCELL SHIRT from Zara'}]","₹ 3,290.00",Regular fit shirt made of lyocell. Lapel collar and long sleeves with buttoned cuffs. Chest patch pocket. Button-up front.
hombre, polo, PLAID SHIRT WITH POCKET,https://www.zara.com/in/en/plaid-shirt-with-pocket-p05913191.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/5913/191/700/2/w/448/5913191700_1_1_1.jpg?ts=1691680454826': 'Image 0 of PLAID SHIRT WITH POCKET from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/5913/191/700/2/w/448/5913191700_2_1_1.jpg?ts=1691680456640': 'Image 1 of PLAID SHIRT WITH POCKET from Zara'}]","₹ 3,990.00",Relaxed fit collared shirt with long sleeves and buttoned cuffs. Chest patch pocket. Side vents at the hem. Button-up front.
hombre, polo, STRIPED LYOCELL-LINEN SHIRT,https://www.zara.com/in/en/striped-lyocell-linen-shirt-p01437480.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/1437/480/450/2/w/448/1437480450_1_1_1.jpg?ts=1689932299164': 'Image 0 of STRIPED LYOCELL-LINEN SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/1437/480/450/2/w/448/1437480450_2_1_1.jpg?ts=1689932299156': 'Image 1 of STRIPED LYOCELL-LINEN SHIRT from Zara'}]","₹ 4,990.00",Relaxed fit collared shirt made of a linen and lyocell blend. Front button fastening. Long sleeves with adjustable buttoned cuffs. Adjustable hem with a front drawstring.
hombre, polo, STRIPED ELASTIC SHIRT,https://www.zara.com/in/en/striped-elastic-shirt-p07545515.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/7545/515/104/2/w/448/7545515104_1_1_1.jpg?ts=1688569391199': 'Image 0 of STRIPED ELASTIC SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/7545/515/104/2/w/448/7545515104_2_1_1.jpg?ts=1688569391114': 'Image 1 of STRIPED ELASTIC SHIRT from Zara'}]","₹ 3,290.00",Slim fit shirt made of a fabric that minimises the need for ironing after washing. Spread collar and long sleeves with buttoned cuffs. Button-up front.
hombre, polo, ELASTIC SHIRT WITH STRIPED PRINT,https://www.zara.com/in/en/elastic-shirt-with-striped-print-p07545514.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/7545/514/104/2/w/0/7545514104_1_1_1.jpg?ts=1687874179643': 'Image 0 of ELASTIC SHIRT WITH STRIPED PRINT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/7545/514/104/2/w/448/7545514104_2_1_1.jpg?ts=1687874180101': 'Image 1 of ELASTIC SHIRT WITH STRIPED PRINT from Zara'}]","₹ 3,290.00",Slim-fit shirt made of a high-stretch fabric which is resistant to wrinkling. Spread collar and long sleeves with buttoned cuffs. Button-up front.
hombre, polo, STRIPED TEXTURED SHIRT,https://www.zara.com/in/en/striped-textured-shirt-p05664120.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/5664/120/058/2/w/448/5664120058_1_1_1.jpg?ts=1686918077062': 'Image 0 of STRIPED TEXTURED SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/5664/120/058/14/w/448/5664120058_2_1_1.jpg?ts=1690964044883': 'Image 1 of STRIPED TEXTURED SHIRT from Zara'}]","₹ 3,290.00",Regular fit shirt made of a cotton fabric. Spread collar and long sleeves with buttoned cuffs. Button-up front.
hombre, polo, GEOMETRIC CROCHET SHIRT,https://www.zara.com/in/en/geometric-crochet-shirt-p02675350.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/2675/350/120/2/w/448/2675350120_1_1_1.jpg?ts=1688481990984': 'Image 0 of GEOMETRIC CROCHET SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/2675/350/120/2/w/448/2675350120_2_1_1.jpg?ts=1688481989043': 'Image 1 of GEOMETRIC CROCHET SHIRT from Zara'}]","₹ 3,990.00",Relaxed fit shirt made of open textured fabric. Lapel collar and short sleeves. Button-up front.
hombre, polo, TEXTURED CROCHET SHIRT,https://www.zara.com/in/en/textured-crochet-shirt-p07200350.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/7200/350/250/2/w/448/7200350250_1_1_1.jpg?ts=1689256343993': 'Image 0 of TEXTURED CROCHET SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/7200/350/250/2/w/448/7200350250_2_1_1.jpg?ts=1689256347245': 'Image 1 of TEXTURED CROCHET SHIRT from Zara'}]","₹ 4,990.00",Collared shirt made of open textured fabric. Front opening and short sleeves. Button-up front.
hombre, polo, TEXTURED SHIRT,https://www.zara.com/in/en/textured-shirt-p02092300.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/2092/300/250/2/w/448/2092300250_1_1_1.jpg?ts=1690536385550': 'Image 0 of TEXTURED SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/2092/300/250/2/w/448/2092300250_2_1_1.jpg?ts=1690536386041': 'Image 1 of TEXTURED SHIRT from Zara'}]","₹ 3,990.00",Shirt made of textured easy-care fabric that minimises the need for ironing.Regular fit spread collar shirt featuring long sleeves with buttoned cuffs. Button-up front.
